name,format,success
2618172 16B. SALARY SCHEDULE FOR THE FOLLOWING FULL-TIME SWORN POSITIONS - SERGEANT OR EQUIVALENT MAXIMUM,MMddyy,TRUE
2618172 16C. SALARY SCHEDULE FOR THE FOLLOWING FULL-TIME SWORN POSITIONS - ENTRY-LEVEL OFFICER OR DEPUTY MAXIMUM,MMyyyy,TRUE
2618172 16C. SALARY SCHEDULE FOR THE FOLLOWING FULL-TIME SWORN POSITIONS - ENTRY-LEVEL OFFICER OR DEPUTY MINIMUM,MMyyyy,TRUE
2618172 1A. NUMBER OF ACTUAL PART-TIME PAID EMPLOYEES - SWORN PERSONNEL WITH GENERAL ARREST POWERS,yy,TRUE
2618172 1A. NUMBER OF AUTHORIZED FULL-TIME PAID POSITIONS - SWORN PERSONNEL WITH GENERAL ARREST POWERS,MMyy,TRUE
2618172 1D. NUMBER OF ACTUAL FULL-TIME PAID AGENCY EMPLOYEES  - TOTAL EMPLOYEES,MMyy,TRUE
2618172 2. NUMBER OF RESERVE AUXILIARY OFFICERS - FULL-TIME SWORN,yy,TRUE
2618172 5A. NUMBER OF FULL-TIME SWORN PERSONNEL WITH GENERAL ARREST POWERS WHO PERFORMED - PATROL DUTIES,MMyy,TRUE
2618172 5B. NUMBER OF FULL-TIME SWORN PERSONNEL WITH GENERAL ARREST POWERS WHO PERFORMED - INVESTIGATIVE DUTIES,yy,TRUE
2618185 eol_date,,FALSE
2618185 mfr_lead_time_brick,,FALSE
2618185 mfr_lead_time_nonbrick,,FALSE
2618209 airline_sentiment confidence,ss.SS,TRUE
2618209 tweet_created,yyyy-MM-dd HH:mm:ss Z,TRUE
2618217 Monthly payment,MMyy,TRUE
2618270 Date,ddth MMMM yyyy,TRUE
2618271 Assessment Date (DD MM YYYY),dd/MM/yyyy,TRUE
2618271 Assessment Date Text,dd/MM/yyyy,TRUE
2618276 Mes,yyMMMdd,TRUE
2618284 Females who got widowed in the last 12 months,yyyy,TRUE
2618322 % femmes,HH.mm,TRUE
2618322 % hommes,HH.mm,TRUE
2618346 Land possessed as on date of survey,HH.mm-ss.SS hectares,TRUE
2618351 38. AGENCY MAINTAINS ITS OWN COMPUTERIZED FILES ON - PAWN SHOP DATA,,FALSE
2618351 38. AGENCY MAINTAINS OWN COMPUTERIZED FILES ON - BIOMETRIC DATA FOR USE WITH FACIAL RECOGNITION SYSTEM,,FALSE
2618351 41. PRIMARY METHOD OF TRANSMITTING DATA FROM CRIMINAL INCIDENT REPORTS TO AGENCY'S CENTRAL INFORMATION SYSTEM,,FALSE
2618351 44H. HOW DOES YOUR AGENCY ADDRESS THE FOLLOWING PROBLEMS TASKS MARK ONLY ONE BOX PER LINE. - DOMESTIC VIOLENCE,,FALSE
2618351 45K. WRITTEN POLICY OR PROCEDURAL DIRECTIVES ON - DEALING WITH SPECIAL POPULATIONS SITUATIONS  DOMESTIC DISPUTES,,FALSE
2618351 5A. NUMBER OF FULL-TIME SWORN PERSONNEL WITH GENERAL ARREST POWERS WHO PERFORMED - PATROL DUTIES,MMyy,TRUE
2618351 5B. NUMBER OF FULL-TIME SWORN PERSONNEL WITH GENERAL ARREST POWERS WHO PERFORMED - INVESTIGATIVE DUTIES,yy,TRUE
"2618351 6. TOTAL OPERATING BUDGET FOR THE 12-MONTH PERIOD THAT INCLUDES SEPTEMBER 30, 2007",MMyyddHH,TRUE
2618352 Avg. Total  expense per month,mmss.SS,TRUE
2618354 Date,MM/dd/yyyy,TRUE
2618372 Fecha Fin Real,MM/dd/yy,TRUE
2618372 Fecha Inicio Real,MM/dd/yy,TRUE
2618382 Date of Vacancy,MM/dd/yy,TRUE
2618382 Expected Fill Date,yyyy-MM-dd,TRUE
2618404 Mes,yyMMMdd,TRUE
2618413 data entry,MMyyyy,TRUE
2618426 DATE_KEY,yyyy,TRUE
2618428 Average Time To report by System,,FALSE
2618443 Scheduled Arrival Time,HH:mm,TRUE
2618443 Scheduled Departure Time,HH:mm,TRUE
2618444 Negative Sentiment,ss.SS,TRUE
2618489 FullTime,mm,TRUE
2618489 FullTimeDisclosed,,FALSE
2618489 SavingsPerMonth,mmss,TRUE
2618492 Month,yyyy-MM,TRUE
2618495 EXECUTION_TIMESTAMP,yyyy-MM-ddTHH:mm:ss,TRUE
2618495 PRICE_FORMING_CONTINUATION_DATA,,FALSE
"2618502 Employee  Full-time1, 2   number people",MMyyyy,TRUE
"2618502 Employee  Part-time1, 2   number people",HHmmss,TRUE
"2618502 Self-employed with employees  Full-time1, 2   number people",yyyy,TRUE
"2618502 Self-employed without employees  Full-time1, 2   number people",mmss,TRUE
"2618502 Self-employed without employees  Part-time1, 2   number people",yyyy,TRUE
2618512 Time Points,yy,TRUE
2618543 % First Time Complete,mmss.SS,TRUE
2618543 % First Time Incomplete,ss.SS,TRUE
2618543 Avg Time in Poss,MM.yy,TRUE
2618543 First Time Complete,yy,TRUE
2618543 First Time Incomplete,yy,TRUE
2618543 First Time Passes,MMyy,TRUE
2618543 Time On Pitch,mmss.SS,TRUE
2618548 ImageWidth,yyyy,TRUE
2618548 UploadDate,yyyy-MM-dd HH:mm:ss,TRUE
2618557 Ban Start Date,dd/MM/yyyy,TRUE
2618561 Armes individuelles et armes de poing,HHmmss,TRUE
2618561 Autres armes,mmss,TRUE
2618595 Month,dd/MM/yyyy HH:mm,TRUE
2618605 QDTE_CTE_ENTREGA,MMyy,TRUE
2618610 12. Time taken -  Internal approval process for agreeing disclosure withholding of information,,FALSE
2618610 12. Time taken -  Locating and accessing the required information,,FALSE
2618610 12. Time taken - Identifying the relevant information sources,,FALSE
2618610 12. Time taken - Receipt forwarding official 'logging' of the request,,FALSE
2618610 9. Responding to requests - Time definition,,FALSE
2618610 Average monthly DPA,MM.yy,TRUE
2618610 Average monthly EIR,HH.mm,TRUE
2618610 Average monthly FOI,ss.SS,TRUE
2618613 Datum,yyyy:MM:dd HH:mm,TRUE
2618620 Right Time,HHmmss,TRUE
2618620 v_Date Offset,,FALSE
2618631 Data as of,dd MMMM yyyy,TRUE
2618631 Data package ID,Data package yyyy-MM-dd,TRUE
2618634 timesinceregimechange,MMyy,TRUE
2618649 To date Spent Encumbered,,FALSE
2618651 FiscalDate,yyyyMM,TRUE
2618651 LE_FromNextMonth,HHmmss.SS,TRUE
2618690 Fecha,,FALSE
2618704 Source Data,,FALSE
2618707 Mesa,,FALSE
2618764 Party of R Vote  President- Major Candidates,MM,TRUE
2618765 All request monthly average,ss.SS,TRUE
2618765 Average monthly DPA,MM.yy,TRUE
2618765 DPA elapsed time %,HH.mm,TRUE
2618765 DPA monthly average,MM.yy,TRUE
2618765 EIR elapsed time %,HH.mm,TRUE
2618765 EIR monthly average,ss.SS,TRUE
2618765 FOI elapsed time %,HH.mm,TRUE
2618765 FOI monthly average,ss.SS,TRUE
2618767 DateWeek,,FALSE
2618767 MonthYear,MMM-yyyy,TRUE
2618770 Time,hh:mm:ss a,TRUE
2618782 Date (transposed to 2010 for comparison),dd/MM/yyyy,TRUE
2618820 Estimated population to date,MMyyyydd.HH,TRUE
2618838 monthly_price,HHmmss.SS,TRUE
2618839 Conversion Time,hh:mm:ss a,TRUE
2618898 CALCULATED Production Monthly Gallons Month 2013,MMyyddHHmmss.SS,TRUE
2618898 Total Monthly Potable Water Production 2013,mmss.SS,TRUE
2618899 CALCULATED Production Monthly Gallons Month 2013,MMyyddHHmmss.SS,TRUE
2618899 CALCULATED Production Monthly Gallons Month 2014,,FALSE
2618899 Total Monthly Potable Water Production 2013,mmss.SS,TRUE
2618899 Total Monthly Potable Water Production 2014,HHmmss.SS,TRUE
2618903 Date,,FALSE
2618903 Time,ss.SS,TRUE
2618938 Date,MM/dd/yyyy,TRUE
2618957 Data de Abertura,yyyyMMdd,TRUE
2618969 Dilapidate,mm,TRUE
2618970 EARLIEST_SESSION_TIME,<Unix>,TRUE
2618970 LATEST_SESSION_TIME,<Unix>,TRUE
2618973 Chip Time,HH:mm:ss,TRUE
2618973 Gun Time,HH:mm:ss,TRUE
2618973 GunTimeTestSeconds,HHmmss.SS,TRUE
2618976 Number of homes available for sale  Existing Condo & Co-op; (Ths.; NSA),MMyy,TRUE
2618976 Number of homes available for sale  Single-Family & Condo & Co-op; (Ths.; NSA),yyyy,TRUE
2618976 Number of single-family homes available for sale; (Ths.; NSA),yyyy,TRUE
2618987 ACRE_CARR_FECHA_INICIO,dd-MM-yyyy,TRUE
2618991 First_Time,,FALSE
2618998 Candidate,MMMe LEE,TRUE
2619011 Time Since FO (bin),yy,TRUE
2619011 Time Since FO (copy),MMyy,TRUE
2619011 TimeSinceFO,MMyy,TRUE
2619013 GunTimeTestSeconds,HHmmss.SS,TRUE
2619058 Mestizo a,mmss.SSS,TRUE
2619073 SummerSemesterQtrYear,,FALSE
2619079 per_full_time_enrollment_gross_1,ss.SS,TRUE
2619079 per_full_time_enrollment_gross_2,ss.SS,TRUE
2619079 per_full_time_enrollment_net,ss.SS,TRUE
2619079 per_full_time_text_gross_1,HH.mm metric tons of COsse,TRUE
2619079 per_full_time_text_gross_2,HH.mm metric tons of COsse,TRUE
2619079 per_full_time_text_net,HH.mm metric tons of COsse,TRUE
2619089 Date,MM/dd/yyyy,TRUE
2619115 Pivot field names,yyyy,TRUE
2619147 citypercentgooddata,ss.SS,TRUE
2619147 ndatageobins,MMyy,TRUE
2619147 ngooddatageobins,yy,TRUE
2619151 Last Modified Date,MM/dd/yyyy,TRUE
2619151 Line Total for Selected Time Period,mmss.SS,TRUE
2619151 Need By Date,MM/dd/yyyy,TRUE
2619151 Order Date,MM/dd/yyyy,TRUE
2619170 Due-Date,yyyy-MM-dd,TRUE
2619170 Reg.Date,yyyy-MM-dd,TRUE
2619178 Standardized Data Set,ss.SS,TRUE
2619182 INTERVIEW DATE,MMddyyyy,TRUE
2619186 Timestamp,MM/dd/yyyy,TRUE
2619204 Closeout Date,yy-MMM,TRUE
2619204 Const Date,yy-MMM,TRUE
2619204 Investigation Date,MM/dd/yy,TRUE
2619204 Planning Date,yy-MMM,TRUE
2619215 update_date,MM/dd/yyyy HH:mm:ss,TRUE
2619218 if no data ,,FALSE
2619244 time,HHmmss.SS,TRUE
2619248 Ent Date Service Type,,FALSE
2619248 Ent Time Period,a Peak,TRUE
2619248 RailTime,mmss.SS,TRUE
2619248 TotTime,mmss.SS,TRUE
2619248 WaitTime,MM.yy,TRUE
2619277 Created by Alias Name,IRINTEGRATIONMM,TRUE
2619283 Date&Description,,FALSE
2619283 Timestamp,MM/dd/yyyy,TRUE
2619293 Aging   1 month - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   10 months - Q,mmss.SS,TRUE
2619293 Aging   11 months - Q,mmss.SS,TRUE
2619293 Aging   11 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   2 months - Q,mmss.SS,TRUE
2619293 Aging   2 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   3 months - Q,mmss.SS,TRUE
2619293 Aging   3 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   4 months - Q,mmss.SS,TRUE
2619293 Aging   4 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   5 months - Q,mmss.SS,TRUE
2619293 Aging   5 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   6 months - Q,mmss.SS,TRUE
2619293 Aging   7 months - Q,mmss.SS,TRUE
2619293 Aging   7 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619293 Aging   9 months - Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÂ¢Ã_Â€ÂŒÂ‰,mmss.SS,TRUE
2619296 ServiceDate,,FALSE
2619298 Date_Date_Id,yyyyMMdd,TRUE
2619298 Date_Week,mm,TRUE
2619298 Down Time,ss.SS,TRUE
2619298 Up Time,MM.yy,TRUE
2619308 TR16_MODIFIED_DT,dd/MM/yyyy hh:mm:ss a,TRUE
2619308 TR16_MODIFIED_DT1,dd/MM/yyyy hh:mm:ss a,TRUE
2619333 Data,,FALSE
2619346 Premesis & transport pp,ss.SS,TRUE
2619358 AÃ_Â€ÂŒÃ«Ã_Â€ÂŒÃ®O Y TRIMESTRE,yyyy MMÃ_Â€ÂŒÂ«Ã_Â‰ÂŒ_ trim.,TRUE
2619371 month,,FALSE
2619376 School time,HH:mm-ss:SS,TRUE
2619396 Sum of Monthly Installs,HHmmss,TRUE
2619396 Sum of Monthly Revenue,MMddyyyy,TRUE
2619402 mest realistisk spredningsmÃ_Â€ÂŒÃ«Ã_Â€ÂŒ_nster,,FALSE
2619402 NodeDatabaseID,yy,TRUE
2619417 ASSET_DOWNTIME_MINS,MMyy,TRUE
2619417 ASSET_EXPIRY_DT,dd-MMM-yy,TRUE
2619417 ASSET_INSTALL_DT,dd-MMM-yy,TRUE
2619417 ASSET_MOVED_DT,dd-MMM-yy,TRUE
2619417 ASSET_PURCHASE_DT,dd-MMM-yy,TRUE
2619417 CALENDAR_MONTH_YEAR,yy-MMM,TRUE
2619417 CALENDAR_YEAR_MONTH_NBR,yyyyMM,TRUE
2619417 CREATED_DTM,dd-MMM-yy,TRUE
2619417 CREATED_DTM1,dd-MMM-yy,TRUE
2619417 CREATED_DTM2,dd-MMM-yy,TRUE
2619417 CREATED_DTM3,dd-MMM-yy,TRUE
2619417 DATE_NM,dd-MMM-yy,TRUE
2619417 EFFECTIVE_TO_DT,dd-MMM-yy,TRUE
2619417 FISCAL_YEAR_MONTH_CD,FYyyyy-MM,TRUE
2619417 FULL_DT,dd-MMM-yy,TRUE
2619417 WRK_ORDR_DTLS_FSKEY,yyyy,TRUE
2619425 Data points,dd,TRUE
2619437 Created Date,ddMMyyyy,TRUE
2619441 Months on Twitter,yy,TRUE
2619441 Tweets  Month,yy,TRUE
2619453 Created By,,FALSE
2619453 Creation Date,MM/dd/yyyy,TRUE
2619460 First 20 games,HH.mm,TRUE
2619460 Last 6 games,HH.mm,TRUE
2619465 Stadt,,FALSE
2619468 Resolution Time,ss.SS,TRUE
2619481 All time casualties,yy,TRUE
2619488 Date,Fallyyyy,TRUE
2619488 ExamDate,MM/dd/yyyy HH:mm,TRUE
2619490 Number of homes available for sale  Existing Condo & Co-op; (Ths.; NSA),MMyy,TRUE
2619519 DateSortie,dd MMMM yyyy,TRUE
2619521 Filled_Date_new 1,MM/dd/yyyy,TRUE
2619521 Filled_Date_new,MMddyyyy,TRUE
2619521 WEEK_ENDING_DATE,yyyyMMdd,TRUE
2619543 DATE OF BIRTH,MM/dd/yyyy,TRUE
2619543 DURING THE PAST 12 MONTHS HAVE YOU RECIEVED,,FALSE
2619543 PROGRAM START DATE,MM/dd/yyyy,TRUE
2619562 Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earning 1,MMddyy,TRUE
2619562 Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earning 2,MMddyy,TRUE
2619562 Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earning 3,,FALSE
2619562 Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings ,MMyyyy,TRUE
2619562 Female MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,HHmmss,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings  1,MMddyy,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings  2,MMddyy,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings  3,MMyyyy,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings  4,HHmmss,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings - ,MMyyyy,TRUE
2619562 Male MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,HHmmss,TRUE
2619562 Total MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings -,HHmmss,TRUE
2619562 Total MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings 2,MMddyy,TRUE
2619562 Total MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings 3,HHmmss,TRUE
2619562 Total MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings 4,MMyyyy,TRUE
2619562 Total MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,MMyydd,TRUE
2619572 Time,MM yr,TRUE
2619574 IncidentCompleteDate,MM/dd/yyyy,TRUE
2619574 IncidentDate,MM/dd/yyyy,TRUE
2619574 IncidentNotificationDate,MM/dd/yyyy,TRUE
2619574 ReleaseCleanupDate,MM/dd/yyyy,TRUE
2619584 Time (min),yy,TRUE
2619621 Timestamp,MM/dd/yyyy,TRUE
2619632 Month Year (group),yyyyMM,TRUE
2619638 Names,MMMes Bordet,TRUE
2619660 Data EfetivaÃ_Â€ÂŒÃ«Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ«Ã_Â‰ÂŒÂ£o,dd/MM/yyyy,TRUE
2619682 TimePeriod,,FALSE
2619689 TIMEFRAME,,FALSE
2619690 UFMESO,yyMM,TRUE
2619690 UFMESOMICR,ddMMyy,TRUE
2619709 Time YYYYMM,yyyyMM,TRUE
2619729 Sentiment Score,,FALSE
2619732 Time,MM/dd/yyyy - HH:mm,TRUE
2619742 CI Downtime in Minutes,yy,TRUE
2619742 Time Event Occured,MM/dd/yyyy HH:mm,TRUE
2619769 Month#,MM,TRUE
2619769 Month,MMM,TRUE
2619772 Chip Time,mm:ss.SS,TRUE
2619772 Gun Time in Seconds,HHmmss.SS,TRUE
2619797 record - database - path,,FALSE
2619797 record - database,,FALSE
2619797 record - dates - pub-dates - date - style - face,,FALSE
2619797 record - dates - pub-dates - date - style - font,,FALSE
2619797 record - dates - pub-dates - date - style,MMM dd,TRUE
2619797 record - dates - year - style,yyyy,TRUE
2619797 record - remote-database-provider - style,,FALSE
2619800 Reorder Quanitity On 6 Month,yy,TRUE
2619800 Reorder Quanitity On 7 Month,mmss.SS,TRUE
2619800 Reorder Quantity Based On 5 Month,mmss.SS,TRUE
2619805 Full.Time.Equivalent.Classroom.Teachers..FTE.,mmss.SS,TRUE
2619806 CLOSE_DT,dd-MMM-yy hh.mm.ss.SSSSSSSSS a,TRUE
2619806 COMPLETED_DT,dd-MMM-yy hh.mm.ss.SSSSSSSSS a,TRUE
2619806 OPEN_DT,dd-MMM-yy hh.mm.ss.SSSSSSSSS a,TRUE
2619815 brigadeupdate,MMyy,TRUE
2619815 envsoundthink,MMyy,TRUE
2619815 fogupdate,MMyy,TRUE
2619815 frametime,,FALSE
2619815 ObjectSound UpdateVolume,MMyy,TRUE
2619815 objsoundthink,MMyy,TRUE
2619815 PHEntityGameScene__DoHighlight,mm,TRUE
2619815 PHEntityGameScene__DrawTerrainOverlay,yy,TRUE
2619815 PHEntityGameScene__UpdateMiniMap,yy,TRUE
2619815 PHEntityWorldScene__UpdateGUI,MM,TRUE
2619815 PHEnvSoundLoopingLayer__UpdateVolume,mm,TRUE
2619815 QuadTreeFindObjectsList,yyyy,TRUE
2619815 questupdate,mm,TRUE
2619815 TradeRoutes_UpdateVisible,dd,TRUE
2619815 updatesegments,mm,TRUE
2619815 vectormapupdate,yy,TRUE
2619820 created_time,yyyy-MM-ddTHH:mm:ssZ,TRUE
2619820 message,,FALSE
2619829 processtime,ss.SS,TRUE
2619854 Full time Part time,,FALSE
2619854 HIGH SCHOOL_GRADUATION_DATE,dd.MM.yyyy HH:mm:ss,TRUE
2619857 time period,yyyy-ddMM,TRUE
2619859 time period,yyyy-ddMM,TRUE
2619877 Time,Doors Open at MM a,TRUE
2619884 Affiliate FULL-TIME Staff - AmeriCorps,mm,TRUE
2619884 Affiliate PART-TIME Staff - AmeriCorps,mm,TRUE
2619889 touch_time,ss.SS,TRUE
2619891 c_t_Data Source used for Visualization,,FALSE
2619891 Ebola data source,,FALSE
2619910 Incident Calendar Resolution Time,HH:mm:ss,TRUE
2619910 Project Start Date,yyyy-MM-dd,TRUE
2619916 Timestamp,yyyy-MM-ddTHH:mm:ss.SSSZ,TRUE
2619929 Date,MMM dd yyyy,TRUE
2619979 date,dd/MM/yyyy,TRUE
2619997 # of Beneficiaries Reached to date,mmss.SS,TRUE
2619997 Activity end Date (dd-mm-yy),dd/MM/yyyy,TRUE
2619997 Activity Start Date (dd-mm-yy),dd/MM/yyyy,TRUE
2619999 date,MMM,TRUE
2620013 Database,,FALSE
2620013 Measure Est Client Benefits to Date,HHmmss,TRUE
2620081 Crimes,HHmm,TRUE
2620114 combined annual titles w  month,MMMM- New Local Established,TRUE
2620135 Semester,yyyy Spring,TRUE
2620156 datasource,fl_voters_yyk_splitMM,TRUE
2620179 Date&Description,,FALSE
2620179 Timestamp,MM/dd/yyyy,TRUE
2620187 When  Time of day_fix,,FALSE
2620217 Data Source,,FALSE
2620225 Date de dÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÂ©cÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÃ¥s,yyyy,TRUE
2620225 Date de naissance,yyyy,TRUE
2620235 Time,mm:ss:SS,TRUE
2620241 Month,MMyy,TRUE
2620244 Time (min),mm,TRUE
2620252 Stadt,,FALSE
2620258 Candidate Name,,FALSE
2620271 Domestic credit provided by financial sector (% of GDP),mmss.SS,TRUE
2620271 Domestic credit to private sector (% of GDP),ss.SS,TRUE
2620271 Domestic credit to private sector by banks (% of GDP),ss.SS,TRUE
2620271 Gross domestic income (constant 2005 US$),MMyyddHHmmss,TRUE
2620271 Gross domestic income (constant LCU),,FALSE
2620271 Gross domestic savings (current US$),,FALSE
"2620271 Immunization, measles (% of children ages 12-23 months)",yy,TRUE
2620271 Net domestic credit (current LCU),,FALSE
2620271 Time required to start a business (days),mmss.SS,TRUE
2620274 month,MMMM,TRUE
2620280 Tran Date,dd-MM-yyyy,TRUE
2620280 Tran Time,HH:mm:ss,TRUE
2620286 Full time or part time employment status of partner,,FALSE
2620286 Full time or part time employment status of respondent,,FALSE
2620286 Total time spent during diary day providing secondary childcare for household children 13(min),MMyy,TRUE
2620286 Total time spent providing eldercare (min),MMyy,TRUE
2620292 Month,MMM,TRUE
2620296 # of Crimes,yy,TRUE
2620296 AverageResponseTime,ss.SS,TRUE
2620306 cDate,yyyy-MM-dd HH:mm:ss,TRUE
2620306 user_created_at,EEE MMM dd HH:mm:ss Z yyyy,TRUE
2620311 Median Travel Time To Work in Minutes,mm to ss,TRUE
2620311 Percentage of travel time (Chicago),HH.mm,TRUE
2620333 OPENDATA_IDENTIFICADOR,,FALSE
2620334 ToT.DDT,mm,TRUE
2620344 Total First-Time Takers,MMyy,TRUE
2620349 dateAdded,yyyy-MM-ddTHH:mm:ssZZZZZ,TRUE
2620349 TimePeriod,MMddHH-yyyy,TRUE
2620359 level 2 (before consolidate),,FALSE
2620359 step 3  level 2 (after consolidate),,FALSE
2620384 DefendType,MM,TRUE
2620401 DATA_SOURCE,,FALSE
2620409 combined annual titles w  month,MMMM- Conspiracy Frustrated,TRUE
2620414 Last 5 Games Minutes,ss.SS,TRUE
2620414 PlayerDate,James JonesMMyyyy,TRUE
2620414 TeamDate,ATLMMyyyy,TRUE
2620454 CityData,,FALSE
2620470 Calculation1 (Month   Day   Year),yyyyMMdd,TRUE
2620470 SellEndDate,MM/dd/yyyy,TRUE
2620470 SellStartDate,MM/dd/yyyy,TRUE
2620483 When  Time (HHMM),yy,TRUE
2620484 Event Date,MM/dd/yy,TRUE
2620487 Create Date,yyyy-MM-ddTHH:mm:ssZ,TRUE
2620507 Reported  Date,,FALSE
2620507 When  Time of day,,FALSE
2620514 Testdatepost,MM/dd/yyyy,TRUE
2620516 Testdatepost,MM/dd/yyyy,TRUE
2620516 Testdatepre,MM/dd/yyyy,TRUE
2620517 Testdatepre,MM/dd/yyyy,TRUE
2620525 Scheduled Arrival Time,HH:mm,TRUE
2620538 Months Customer,mm to ss,TRUE
2620544 # of times Recommended,mm,TRUE
2620548 Scheduled Arrival Time,HH:mm,TRUE
2620548 Scheduled Departure Time,HH:mm,TRUE
2620553 Customer Lifetime Value,MMyydd,TRUE
2620554 FlightDate_fix,,FALSE
2620555 Full-time enrollment,yyyy,TRUE
2620555 IC2013_AY.In-state average tuition for full-time undergraduates,HHmmss,TRUE
2620555 In-district average tuition for full-time undergraduates,HHmmss,TRUE
2620555 In-district required fees for full-time undergraduates,MMyy,TRUE
2620555 Out-of-state average tuition for full-time undergraduates,MMyyyy,TRUE
2620555 Out-of-state required fees for full-time undergraduates,mmss,TRUE
2620563 Time_de_Futebol,,FALSE
2620565 Scheduled Arrival Time,HH:mm,TRUE
2620565 Scheduled Departure Time,HH:mm,TRUE
2620570 Time ,,FALSE
2620609 Scheduled Arrival Time,HH:mm,TRUE
2620609 Scheduled Departure Time,HH:mm,TRUE
2620610 When  Time of day,,FALSE
2620636 Sometimes,MM,TRUE
2620643 Sometimes,dd,TRUE
2620709 Sentiment Value,,FALSE
2620753 Data Type,,FALSE
2620761 Average monthly rent,mmss.SS,TRUE
2620770 Number of Crimes,MMyy,TRUE
2620774 interval time,dd,TRUE
2620774 wait time(appointment time-consult start time),yy,TRUE
2620774 wait time(arrival time-consult start time),yy,TRUE
2620776 Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÃ®Ã_Â€ÂŒ_Consult time,mm,TRUE
2620776 Ã_Â‰ÂŒÂ_Ã_Â€ÂŒÃ®Ã_Â€ÂŒ_Interval waiting time,dd,TRUE
2620778 Time,MMyyyy,TRUE
2620816 Month,"MMMM, yyyy",TRUE
2620826 Elapse Time,mmhssm,TRUE
2620826 Time Open,HH:mm,TRUE
2620850 Data Item,,FALSE
2620859 Date,dd/MM/yyyy,TRUE
2620859 Names,,FALSE
2620864 Screen_time,MMyyyy,TRUE
2620883 Employed full time,MMyy,TRUE
2620883 Employed less than fulltime,mmss,TRUE
2620883 Percent Employed Full-time in Minnesota 1 year after graduation,ss.SS,TRUE
2620912 SDTORG,PLHHmmss,TRUE
2620917 Time,MMyyyy,TRUE
2620919 Date,MM/dd/yyyy,TRUE
2620938 bike time (m)  (bin),yy,TRUE
2620938 bike time (s)  (copy),ss.SS,TRUE
2620938 swim time (m) (bin),mm,TRUE
